   1  AGRL   4
   25.0000    0.3100    5.6116    0.1500    0.0500    0.5000    0.9500    0.6000    0.8000    1.7000
   25.0000   10.0000    0.0650    0.0091    0.0524    0.0265    0.0258    0.0074    0.0037    0.0035
    0.0100    0.2000    0.0070    4.0000    0.7500    8.0000  660.0000   34.0000    0.0500    0.0000
    0.0000    0    0.0000    0.4500    0.1000
  57  CWPS   1
   35.0000    0.4200    5.6116    0.1500    0.0100    0.5000    0.9500    0.8000    1.2000    2.0000
   28.0000   14.0000    0.0427    0.0048    0.0600    0.0231    0.0134    0.0049    0.0019    0.0011
    0.0500    0.0300    0.0050    4.0000    0.7500    8.0000  660.0000   39.0000    0.0500    0.0000
    0.0000    0    0.0000    0.6500    0.1000
  58  MUNG   1
   25.0000    0.3100    5.6116    0.1500    0.0100    0.5000    0.9500    0.9000    1.5000    2.0000
   30.0000   15.0000    0.0420    0.0040    0.0524    0.0265    0.0258    0.0074    0.0037    0.0035
    0.0100    0.2000    0.0050    4.0000    0.7500   10.0000  660.0000   33.0000    0.0500    0.0000
    0.0000    0    0.0000    0.6500    0.1000
  59  LIMA   1
   25.0000    0.3000    5.6116    0.1000    0.0500    0.8000    0.9500    0.9000    0.6000    2.0000
   26.0000   18.0000    0.0368    0.0046    0.0040    0.0030    0.0015    0.0035    0.0030    0.0015
    0.2200    0.2000    0.0050    4.0000    0.7500    5.0000  660.0000   34.0000    0.0500    0.0000
    0.0000    0    0.0000    0.6500    0.1000
  60  LENT   1
   20.0000    0.6100    5.6116    0.1500    0.0200    0.5000    0.9500    0.9000    0.5500    1.2000
   20.0000    3.0000    0.0506    0.0051    0.0440    0.0164    0.0128    0.0074    0.0037    0.0023
    0.0100    0.2000    0.0050    4.0000    0.7500   10.0000  660.0000   33.0000    0.0500    0.0000
    0.0000    0    0.0000    0.6500    0.1000
  61  PNUT   1
   20.0000    0.4000    5.6116    0.1500    0.0100    0.5000    0.9500    0.7500    0.5000    2.0000
   27.0000   14.0000    0.0505    0.0040    0.0524    0.0265    0.0258    0.0074    0.0037    0.0035
    0.3000    0.2000    0.0060    4.0000    0.7500    4.0000  660.0000   25.0000    0.0500    0.0000
    0.0000    0    0.0000    0.6500    0.1000
  62  FPEA   2
   25.0000    0.4500    5.6116    0.1500    0.0100    0.5000    0.9500    0.7500    1.2000    1.2000
   15.0000    1.0000    0.0370    0.0021    0.0515    0.0335    0.0296    0.0033    0.0019    0.0014
    0.1000    0.0100    0.0050    4.0000    0.7500   10.0000  660.0000   30.0000    0.0500    0.0000
    0.0000    0    0.0000    0.6500    0.1000
  63  PEAS   2
   25.0000    0.3000    5.6116    0.1000    0.0500    0.8000    0.9500    0.6000    0.6000    1.2000
   14.0000    5.0000    0.0410    0.0051    0.0040    0.0030    0.0015    0.0030    0.0020    0.0015
    0.2200    0.2000    0.0050    4.0000    0.7500    5.0000  660.0000   34.0000    0.0500    0.0000
    0.0000    0    0.0000    0.6500    0.1000
  64  SESB   1
   50.0000    0.3100    5.6116    0.1500    0.0100    0.5000    0.9500    0.9000    2.0000    2.0000
   25.0000   10.0000    0.0650    0.0091    0.0500    0.0200    0.0150    0.0074    0.0037    0.0035
    0.0100    0.2000    0.0050    4.0000    0.7500   10.0000  660.0000   60.0000    0.0500    0.0000
    0.0000    0    0.0000    0.6500    0.1000
  65  FLAX   5
   25.0000    0.5400    5.6116    0.1500    0.0200    0.5000    0.9500    0.9000    1.2000    1.5000
   22.5000    5.0000    0.0400    0.0033    0.0482    0.0294    0.0263    0.0049    0.0024    0.0023
    0.4000    0.2000    0.0050    4.0000    0.7500   10.0000  660.0000   33.0000    0.0500    0.0000
    0.0000    0    0.0000    0.6500    0.1000
  66  COTS   4
   15.0000    0.5000    5.6116    0.1500    0.0100    0.5000    0.9500    0.9500    1.0000    2.5000
   30.0000   15.0000    0.0140    0.0020    0.0580    0.0192    0.0177    0.0081    0.0027    0.0025
    0.4000    0.2000    0.0090    4.0000    0.7500    3.0000  660.0000   19.0000    0.0500    0.0000
    0.0000    0    0.0000    0.6500    0.1000
  67  COTP   4
   15.0000    0.4000    5.6116    0.1500    0.0100    0.5000    0.9500    0.9500    1.0000    2.5000
   30.0000   15.0000    0.0190    0.0029    0.0580    0.0192    0.0177    0.0081    0.0027    0.0025
    0.3000    0.2000    0.0090    4.0000    0.7500    3.0000  660.0000   19.0000    0.0500    0.0000
    0.0000    0    0.0000    0.6500    0.1000
  68  TOBC   4
   39.0000    0.5500    5.6116    0.1500    0.0500    0.5000    0.9500    0.7000    1.8000    2.0000
   25.0000   10.0000    0.0140    0.0016    0.0470    0.0177    0.0138    0.0048    0.0018    0.0014
    0.5500    0.2000    0.0050    4.0000    0.7500    8.0000  660.0000   44.0000    0.0500    0.0000
    0.0000    0    0.0000    0.6500    0.1000
  69  SGBT   4
   30.0000    2.0000    5.6116    0.0500    0.0500    0.5000    0.9500    0.6000    1.2000    2.0000
   18.0000    4.0000    0.0130    0.0020    0.0550    0.0200    0.0120    0.0060    0.0025    0.0019
    1.1000    0.2000    0.0070    4.0000    0.7500   10.0000  660.0000   35.0000    0.0500    0.0000
    0.0000    0    0.0000    0.6500    0.1000
  70  POTA   5
   25.0000    0.9500    5.6116    0.1500    0.0100    0.5000    0.9500    0.6000    0.6000    0.6000
   22.0000    7.0000    0.0246    0.0023    0.0550    0.0200    0.0120    0.0060    0.0025    0.0019
    0.9500    0.2000    0.0050    4.0000    0.7500   14.8000  660.0000   30.0000    0.0500    0.0000
    0.0000    0    0.0000    0.6500    0.1000
  71  SPOT   4
   15.0000    0.6000    5.6116    0.1500    0.0100    0.5000    0.9500    0.6000    0.8000    2.0000
   24.0000   14.0000    0.0097    0.0010    0.0450    0.0160    0.0090    0.0045    0.0019    0.0015
    0.4000    0.0500    0.0060    4.0000    0.7500    3.0000  660.0000   19.0000    0.0500    0.0000
    0.0000    0    0.0000    0.6500    0.1000
  72  CRRT   5
   30.0000    1.1200    5.6116    0.1500    0.0100    0.5000    0.9500    0.6000    0.3000    1.2000
   24.0000    7.0000    0.0135    0.0036    0.0550    0.0075    0.0012    0.0060    0.0030    0.0020
    0.9000    0.2000    0.0060    4.0000    0.7500   10.0000  660.0000   35.0000    0.0500    0.0000
    0.0000    0    0.0000    0.6500    0.1000
  73  ONIO   5
   30.0000    1.2500    5.6116    0.1500    0.0100    0.5000    0.9500    0.6000    0.5000    0.6000
   19.0000    7.0000    0.0206    0.0032    0.0400    0.0300    0.0020    0.0021    0.0020    0.0019
    0.9500    0.2000    0.0060    4.0000    0.7500   10.0000  660.0000   35.0000    0.0500    0.0000
    0.0000    0    0.0000    0.6500    0.1000
  74  SUNF   4
   46.0000    0.3000    5.6116    0.1500    0.0100    0.5000    0.9500    0.6200    2.5000    2.0000
   25.0000    6.0000    0.0454    0.0074    0.0500    0.0230    0.0146    0.0063    0.0029    0.0023
    0.1800    0.2000    0.0080    4.0000    0.7500   32.3000  660.0000   59.0000    0.0500    0.0000
    0.0000    0    0.0000    0.9000    0.1000
  75  CANP   4
   34.0000    0.2300    5.6116    0.1500    0.0200    0.4500    0.9500    0.5000    0.9000    0.9000
   21.0000    5.0000    0.0380    0.0079    0.0440    0.0164    0.0128    0.0074    0.0037    0.0023
    0.0100    0.2000    0.0060    4.0000    0.7500   10.0000  660.0000   39.0000    0.0500    0.0000
    0.0000    0    0.0000    0.6500    0.1000
  76  CANA   4
